Tagging ID,Day,Ai_trk,GP Job Name,Impressions,Media Cost,visits,Call Leads,Web Leads
4360119SOC-BDA2-C3,16-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,222,$4.51 ,#N/A,#N/A,#N/A
4360119SOC-BDA2-C5,16-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,369,$13.19 ,4,0,1
4360119SOC-BDA3-C1,16-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,162,$5.01 ,#N/A,#N/A,#N/A
4360119SOC-BDA3-C2,16-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,184,$4.44 ,1,#N/A,#N/A
4360119SOC-BDA3-C3,16-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,709,$21.51 ,3,#N/A,#N/A
4360119SOC-BDA4-C1,16-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,712",$31.56 ,7,#N/A,#N/A
4360119SOC-BDA4-C2,16-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,426,$8.44 ,4,#N/A,#N/A
4360119SOC-BDA5-C2,16-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,139,$3.64 ,2,#N/A,#N/A
4360219SOC-BDA1-C1,17-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,427,$5.57 ,2,#N/A,#N/A
4360219SOC-BDA1-C2,17-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,504,$15.70 ,2,0,1
4360219SOC-BDA1-C3,17-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,187,$5.75 ,3,#N/A,#N/A
4360219SOC-BDA2-C1,17-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,325,$8.54 ,2,0,1
4360219SOC-BDA2-C3,17-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,352,$9.60 ,#N/A,#N/A,#N/A
4360219SOC-BDA2-C5,17-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,172,$5.49 ,#N/A,#N/A,#N/A
4360219SOC-BDA3-C1,17-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,107,$2.26 ,#N/A,#N/A,#N/A
4360219SOC-BDA3-C2,17-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,106,$2.93 ,#N/A,#N/A,#N/A
4360219SOC-BDA3-C3,17-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,804,$24.50 ,6,#N/A,#N/A
4360219SOC-BDA4-C1,17-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,371",$21.67 ,16,#N/A,#N/A
4360219SOC-BDA4-C2,17-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,575,$12.15 ,5,#N/A,#N/A
4360219SOC-BDA5-C2,17-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,255,$9.93 ,1,#N/A,#N/A
4360319SOC-BDA1-C1,18-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,150,$2.19 ,1,#N/A,#N/A
4360319SOC-BDA1-C2,18-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,337,$7.57 ,4,0,1
4360319SOC-BDA1-C3,18-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,147,$4.16 ,#N/A,#N/A,#N/A
4360319SOC-BDA2-C1,18-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,291,$6.91 ,2,#N/A,#N/A
4360319SOC-BDA2-C3,18-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,183,$4.46 ,#N/A,#N/A,#N/A
4360319SOC-BDA2-C5,18-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,200,$7.70 ,#N/A,#N/A,#N/A
4360319SOC-BDA3-C1,18-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,123,$2.04 ,#N/A,#N/A,#N/A
4360319SOC-BDA3-C2,18-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,118,$3.19 ,#N/A,#N/A,#N/A
4360319SOC-BDA3-C3,18-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,613,$23.10 ,3,#N/A,#N/A
4360319SOC-BDA4-C1,18-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,891,$14.88 ,8,0,1
4360319SOC-BDA4-C2,18-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,791,$19.67 ,5,0,1
4360319SOC-BDA5-C2,18-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,242,$8.50 ,1,#N/A,#N/A
4360419SOC-BDA1-C1,19-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,502,$7.69 ,1,#N/A,#N/A
4360419SOC-BDA1-C2,19-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,221,$6.30 ,3,#N/A,#N/A
4360419SOC-BDA1-C3,19-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,334,$12.47 ,1,#N/A,#N/A
4360419SOC-BDA2-C1,19-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,250,$4.52 ,3,#N/A,#N/A
4360419SOC-BDA2-C3,19-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,127,$4.12 ,2,#N/A,#N/A
4360419SOC-BDA2-C5,19-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,596,$18.65 ,2,#N/A,#N/A
4360419SOC-BDA3-C1,19-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,376,$9.07 ,#N/A,#N/A,#N/A
4360419SOC-BDA3-C2,19-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,203,$5.12 ,#N/A,#N/A,#N/A
4360419SOC-BDA3-C3,19-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,408,$16.68 ,1,#N/A,#N/A
4360419SOC-BDA4-C1,19-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,554",$24.49 ,7,#N/A,#N/A
4360419SOC-BDA4-C2,19-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,475,$11.01 ,3,#N/A,#N/A
4360419SOC-BDA5-C2,19-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,363,$11.30 ,1,#N/A,#N/A
4360519SOC-BDA1-C1,20-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,440,$6.30 ,2,#N/A,#N/A
4360519SOC-BDA1-C2,20-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,438,$11.96 ,4,1,1
4360519SOC-BDA1-C3,20-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,303,$10.44 ,#N/A,#N/A,#N/A
4360519SOC-BDA2-C1,20-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,203,$4.79 ,1,0,1
4360519SOC-BDA2-C3,20-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,159,$6.34 ,1,#N/A,#N/A
4360519SOC-BDA2-C5,20-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,374,$11.23 ,4,#N/A,#N/A
4360519SOC-BDA3-C1,20-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,201,$4.88 ,1,#N/A,#N/A
4360519SOC-BDA3-C2,20-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,220,$5.36 ,#N/A,#N/A,#N/A
4360519SOC-BDA3-C3,20-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,452,$18.40 ,1,#N/A,#N/A
4360519SOC-BDA4-C1,20-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,651",$22.41 ,7,#N/A,#N/A
4360519SOC-BDA4-C2,20-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,536,$13.49 ,5,#N/A,#N/A
4360519SOC-BDA5-C2,20-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,227,$6.63 ,2,#N/A,#N/A
4360619SOC-BDA1-C1,21-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,139,$2.26 ,#N/A,#N/A,#N/A
4360619SOC-BDA1-C2,21-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,250,$9.32 ,3,0,4
4360619SOC-BDA1-C3,21-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,94,$2.44 ,4,#N/A,#N/A
4360619SOC-BDA2-C1,21-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,280,$8.53 ,2,0,1
4360619SOC-BDA2-C3,21-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,160,$5.48 ,1,#N/A,#N/A
4360619SOC-BDA2-C5,21-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,176,$6.41 ,1,#N/A,#N/A
4360619SOC-BDA3-C1,21-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,149,$5.93 ,#N/A,#N/A,#N/A
4360619SOC-BDA3-C2,21-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,163,$5.34 ,#N/A,#N/A,#N/A
4360619SOC-BDA3-C3,21-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,449,$17.76 ,3,#N/A,#N/A
4360619SOC-BDA4-C1,21-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,587,$8.91 ,2,#N/A,#N/A
4360619SOC-BDA4-C2,21-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,867,$28.23 ,7,#N/A,#N/A
4360619SOC-BDA5-C2,21-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,191,$5.18 ,#N/A,#N/A,#N/A
4360719SOC-BDA1-C1,22-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,458,$7.97 ,1,#N/A,#N/A
4360719SOC-BDA1-C2,22-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,246,$8.95 ,4,0,1
4360719SOC-BDA1-C3,22-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,140,$4.73 ,#N/A,#N/A,#N/A
4360719SOC-BDA2-C1,22-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,273,$8.28 ,4,#N/A,#N/A
4360719SOC-BDA2-C3,22-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,113,$4.40 ,1,#N/A,#N/A
4360719SOC-BDA2-C5,22-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,318,$11.27 ,1,#N/A,#N/A
4360719SOC-BDA3-C1,22-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,242,$7.69 ,2,#N/A,#N/A
4360719SOC-BDA3-C2,22-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,185,$5.79 ,1,#N/A,#N/A
4360719SOC-BDA3-C3,22-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,420,$15.64 ,1,#N/A,#N/A
4360719SOC-BDA4-C1,22-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,041",$17.17 ,2,#N/A,#N/A
4360719SOC-BDA4-C2,22-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,614,$17.50 ,5,0,1
4360719SOC-BDA5-C2,22-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,265,$9.27 ,3,#N/A,#N/A
4360819SOC-BDA1-C1,23-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,299,$3.04 ,#N/A,#N/A,#N/A
4360819SOC-BDA1-C2,23-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,223,$7.52 ,2,#N/A,#N/A
4360819SOC-BDA1-C3,23-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,149,$3.03 ,#N/A,#N/A,#N/A
4360819SOC-BDA2-C1,23-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,208,$3.56 ,1,#N/A,#N/A
4360819SOC-BDA2-C3,23-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,77,$1.96 ,2,#N/A,#N/A
4360819SOC-BDA2-C5,23-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,592,$19.54 ,3,#N/A,#N/A
4360819SOC-BDA3-C1,23-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,191,$4.74 ,1,#N/A,#N/A
4360819SOC-BDA3-C2,23-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,230,$6.77 ,1,#N/A,#N/A
4360819SOC-BDA3-C3,23-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,573,$18.15 ,2,#N/A,#N/A
4360819SOC-BDA4-C1,23-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,005",$23.06 ,6,#N/A,#N/A
4360819SOC-BDA4-C2,23-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,662,$13.79 ,5,#N/A,#N/A
4360819SOC-BDA5-C2,23-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,157,$5.97 ,#N/A,#N/A,#N/A
4360919SOC-BDA1-C1,24-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,213,$2.74 ,2,#N/A,#N/A
4360919SOC-BDA1-C2,24-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,292,$9.35 ,3,#N/A,#N/A
4360919SOC-BDA1-C3,24-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,173,$4.34 ,2,#N/A,#N/A
4360919SOC-BDA2-C1,24-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,136,$2.32 ,#N/A,#N/A,#N/A
4360919SOC-BDA2-C3,24-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,50,$1.26 ,#N/A,#N/A,#N/A
4360919SOC-BDA2-C5,24-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,772,$23.15 ,5,#N/A,#N/A
4360919SOC-BDA3-C1,24-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,286,$8.83 ,1,#N/A,#N/A
4360919SOC-BDA3-C2,24-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,257,$5.02 ,#N/A,#N/A,#N/A
4360919SOC-BDA3-C3,24-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,502,$16.20 ,3,#N/A,#N/A
4360919SOC-BDA4-C1,24-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,338,$7.99 ,3,#N/A,#N/A
4360919SOC-BDA4-C2,24-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,"1,155",$24.31 ,9,#N/A,#N/A
4360919SOC-BDA5-C2,24-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,347,$9.67 ,3,#N/A,#N/A
4361019SOC-BDA1-C1,25-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,43,$0.74 ,#N/A,#N/A,#N/A
4361019SOC-BDA1-C2,25-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,72,$1.84 ,4,#N/A,#N/A
4361019SOC-BDA1-C3,25-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,29,$0.80 ,#N/A,#N/A,#N/A
4361019SOC-BDA2-C1,25-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,91,$1.12 ,#N/A,#N/A,#N/A
4361019SOC-BDA2-C3,25-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,21,$0.78 ,#N/A,#N/A,#N/A
4361019SOC-BDA2-C5,25-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,311,$12.95 ,#N/A,#N/A,#N/A
4361019SOC-BDA3-C1,25-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,344,$10.78 ,#N/A,#N/A,#N/A
4361019SOC-BDA3-C2,25-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,142,$4.38 ,#N/A,#N/A,#N/A
4361019SOC-BDA3-C3,25-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,310,$13.63 ,3,#N/A,#N/A
4361019SOC-BDA4-C1,25-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,182,$3.98 ,1,#N/A,#N/A
4361019SOC-BDA4-C2,25-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,286,$10.90 ,6,#N/A,#N/A
4361019SOC-BDA5-C2,25-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,197,$8.89 ,2,#N/A,#N/A
4361119SOC-BDA1-C1,26-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,118,$1.69 ,#N/A,#N/A,#N/A
4361119SOC-BDA1-C2,26-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,139,$3.84 ,2,#N/A,#N/A
4361119SOC-BDA1-C3,26-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,40,$1.15 ,#N/A,#N/A,#N/A
4361119SOC-BDA2-C1,26-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,186,$6.12 ,#N/A,#N/A,#N/A
4361119SOC-BDA2-C3,26-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,84,$2.49 ,#N/A,#N/A,#N/A
4361119SOC-BDA2-C5,26-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,167,$5.81 ,1,#N/A,#N/A
4361119SOC-BDA3-C1,26-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,131,$4.18 ,#N/A,#N/A,#N/A
4361119SOC-BDA3-C2,26-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,163,$5.17 ,#N/A,#N/A,#N/A
4361119SOC-BDA3-C3,26-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,550,$22.35 ,1,#N/A,#N/A
4361119SOC-BDA4-C1,26-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,351,$5.96 ,1,#N/A,#N/A
4361119SOC-BDA4-C2,26-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,"1,166",$35.71 ,11,#N/A,#N/A
4361119SOC-BDA5-C2,26-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,167,$6.81 ,2,#N/A,#N/A
4361219SOC-BDA1-C1,27-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,112,$1.23 ,1,#N/A,#N/A
4361219SOC-BDA1-C2,27-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,321,$9.10 ,1,#N/A,#N/A
4361219SOC-BDA1-C3,27-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,67,$1.39 ,#N/A,#N/A,#N/A
4361219SOC-BDA2-C1,27-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,217,$5.19 ,3,#N/A,#N/A
4361219SOC-BDA2-C3,27-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,109,$2.01 ,1,#N/A,#N/A
4361219SOC-BDA2-C5,27-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,175,$5.49 ,1,0,1
4361219SOC-BDA3-C1,27-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,186,$5.96 ,1,#N/A,#N/A
4361219SOC-BDA3-C2,27-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,206,$5.24 ,#N/A,#N/A,#N/A
4361219SOC-BDA3-C3,27-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,610,$21.84 ,2,#N/A,#N/A
4361219SOC-BDA4-C1,27-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,218,$2.32 ,#N/A,#N/A,#N/A
4361219SOC-BDA4-C2,27-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,"1,557",$43.48 ,17,#N/A,#N/A
4361219SOC-BDA5-C2,27-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,112,$2.69 ,3,#N/A,#N/A
4361319SOC-BDA1-C1,28-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,143,$2.77 ,1,#N/A,#N/A
4361319SOC-BDA1-C2,28-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,218,$6.19 ,2,#N/A,#N/A
4361319SOC-BDA1-C3,28-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,139,$2.59 ,#N/A,#N/A,#N/A
4361319SOC-BDA2-C1,28-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,182,$4.52 ,#N/A,#N/A,#N/A
4361319SOC-BDA2-C3,28-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,172,$3.59 ,2,2,0
4361319SOC-BDA2-C5,28-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,247,$7.45 ,4,#N/A,#N/A
4361319SOC-BDA3-C1,28-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,474,$13.78 ,#N/A,#N/A,#N/A
4361319SOC-BDA3-C2,28-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,338,$9.86 ,#N/A,2,0
4361319SOC-BDA3-C3,28-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,910,$30.24 ,4,#N/A,#N/A
4361319SOC-BDA4-C1,28-May-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,435,$7.81 ,3,#N/A,#N/A
4361319SOC-BDA4-C2,28-May-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,"1,163",$36.75 ,9,#N/A,#N/A
4361319SOC-BDA5-C2,28-May-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,133,$2.76 ,3,#N/A,#N/A
4361419SOC-BDA1-C1,29-May-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,205,$3.23 ,1,#N/A,#N/A
4361419SOC-BDA1-C2,29-May-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,195,$6.13 ,1,#N/A,#N/A
4361419SOC-BDA1-C3,29-May-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,203,$5.58 ,2,#N/A,#N/A
4361419SOC-BDA2-C1,29-May-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,275,$8.09 ,3,#N/A,#N/A
4361419SOC-BDA2-C3,29-May-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,130,$4.22 ,1,#N/A,#N/A
4361419SOC-BDA2-C5,29-May-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,289,$7.67 ,2,#N/A,#N/A
4361419SOC-BDA3-C1,29-May-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,"1,088",$38.90 ,4,#N/A,#N/A
4361419SOC-BDA3-C2,29-May-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,157,$4.68 ,#N/A,#N/A,#N/A
4361419SOC-BDA3-C3,29-May-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,689,$25.10 ,3,#N/A,#N/A
